index,target,actual,predicted,abs_error,percent_error
40,Melt(K),1024.0,1024.1549886601626,0.154988660162644,0.01513561134400819
41,Melt(K),1030.0,1028.7614022050361,1.23859779496388,0.12025221310328922
42,Melt(K),992.0,991.7726154855491,0.22738451445093233,0.02292182605352138
43,Melt(K),966.0,965.6130250145956,0.38697498540443576,0.040059522298595794
44,Melt(K),937.0,938.5826797886448,1.582679788644782,0.16890926239538745
45,Melt(K),945.0,946.0908172362344,1.090817236234443,0.115430395368724
46,Melt(K),994.0,993.3493773354276,0.6506226645724382,0.0654549964358589
47,Melt(K),959.0,959.2107855681362,0.21078556813620253,0.02197972556164779
48,Melt(K),897.0,897.9252368167132,0.925236816713209,0.10314791713636655
49,Melt(K),824.0,830.8360121232636,6.836012123263572,0.8296131217552868
50,Melt(K),815.0,814.9559427354135,0.044057264586513156,0.005405799335768478
51,Melt(K),778.0,774.9925990887655,3.0074009112345266,0.38655538704813913
52,Melt(K),755.0,755.7578489490838,0.7578489490838365,0.10037734424951462
53,Melt(K),756.0,759.0058483430307,3.0058483430307206,0.3975989871733752
54,Melt(K),761.0,761.8359101524621,0.8359101524621337,0.10984364684127892
55,Melt(K),761.0,760.2294338369258,0.7705661630742497,0.10125705165233229
56,Melt(K),752.0,752.5495572411397,0.5495572411397234,0.07307942036432481
57,Melt(K),746.0,744.209566480719,1.7904335192810095,0.24000449320120737
58,Melt(K),709.0,708.9769064659238,0.023093534076224387,0.003257198036138837
59,Melt(K),704.0,705.0961602117754,1.096160211775441,0.155704575536284
60,Melt(K),703.0,706.3184967290779,3.3184967290778786,0.4720478988730973
61,Melt(K),697.6,696.5203670992951,1.0796329007049508,0.15476389058270487
62,Melt(K),842.0,841.9365227438257,0.06347725617433753,0.0075388665290186995
63,Melt(K),960.0,964.757077434205,4.75707743420503,0.49552889939635675
64,Melt(K),992.0,993.6533876672371,1.653387667237098,0.16667214387470727
65,Melt(K),1012.0,1011.5468010108935,0.45319898910645406,0.044782508804985535
66,Melt(K),1040.0,1038.6637539563114,1.3362460436885613,0.1284851965085154
67,Melt(K),1088.0,1086.9412588464997,1.0587411535002502,0.09731076778494939
68,Melt(K),1051.0,1052.1939726495743,1.1939726495743344,0.11360348711458929
69,Melt(K),1039.0,1040.7081934992632,1.7081934992631886,0.16440745902436835
70,Melt(K),1029.0,1032.3650344365105,3.365034436510541,0.32701986749373546
71,Melt(K),999.0,999.2812125190183,0.28121251901825417,0.028149401303128516
72,Melt(K),960.0,964.9963348790261,4.996334879026108,0.5204515498985524
73,Melt(K),930.0,931.5959620419393,1.5959620419392877,0.1716088217139017
74,Melt(K),874.0,874.2528680123195,0.25286801231948175,0.02893226685577591
75,Melt(K),864.0,862.858194619377,1.1418053806230546,0.1321534005350756
76,Melt(K),815.0,815.7235850356826,0.7235850356826177,0.08878343996105727
77,Melt(K),837.0,838.8996153537295,1.899615353729473,0.226955239394202
78,Melt(K),858.0,855.888997095401,2.1110029045989904,0.2460376345686466
